nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198745,1080339.0,Brasserie Stade Toulousain,Parking priv\'e9 \'e0 usage public,114 Rue des Tro\'e8nes 31200 Toulouse,31555.0,"[1.413705, 43.621588]",9,DKMONE4198745,3060754.5,22.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,Mo-Sun 09:00-21:00,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50024245624289,2023-12-05,Inconnu,2025-01-28,Inconnu,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198746,1080339.0,Brasserie Stade Toulousain,Parking priv\'e9 \'e0 usage public,114 Rue des Tro\'e8nes 31200 Toulouse,31555.0,"[1.413705, 43.621588]",9,DKMONE4198746,3060754.5,60.0,False,False,True,False,False,False,True,False,False,"0,49 \'80/kWh",Acc\'e8s libre,False,Mo-Sun 09:00-21:00,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50024245624289,2023-12-05,Inconnu,2025-01-28,Inconnu,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4198753,1080339.0,Brasserie Stade Toulousain,Parking priv\'e9 \'e0 usage public,114 Rue des Tro\'e8nes 31200 Toulouse,31555.0,"[1.413705, 43.621588]",9,DKMONE4198753,3060754.5,60.0,False,False,True,False,False,False,True,False,False,"0,49 \'80/kWh",Acc\'e8s libre,False,Mo-Sun 09:00-21:00,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50024245624289,2023-12-05,Inconnu,2025-01-28,Inconnu,2025-01-28T15:47:22.696000+00:00,6798fc093474c209ffba0301,004e0df1-d82d-4163-83ed-333c45b9f6d0,solveo-energies,2025-01-28T15:47:22.339000+00:00,1.413705,43.621588,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353290,1080339.0,Tommy's,Parking priv\'e9 \'e0 usage public,258 Avenue la M\'e9ridienne 31670 Lab\'e8ge,31254.0,"[1.512599, 43.539773]",4,DKMONE4353290,3060754.5,11.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50088207358007,2024-11-27,Inconnu,2025-01-28,Inconnu,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670.0,Lab\'e8ge,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353291,1080339.0,Tommy's,Parking priv\'e9 \'e0 usage public,258 Avenue la M\'e9ridienne 31670 Lab\'e8ge,31254.0,"[1.512599, 43.539773]",4,DKMONE4353291,3060754.5,11.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50088207358007,2024-11-27,Inconnu,2025-01-28,Inconnu,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670.0,Lab\'e8ge,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353337,1080339.0,Tommy's,Parking priv\'e9 \'e0 usage public,258 Avenue la M\'e9ridienne 31670 Lab\'e8ge,31254.0,"[1.512599, 43.539773]",4,DKMONE4353337,3060754.5,150.0,False,False,True,False,False,False,True,True,False,"0,59 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50088207358007,2024-11-27,Inconnu,2025-01-28,Inconnu,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670.0,Lab\'e8ge,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4353338,1080339.0,Tommy's,Parking priv\'e9 \'e0 usage public,258 Avenue la M\'e9ridienne 31670 Lab\'e8ge,31254.0,"[1.512599, 43.539773]",4,DKMONE4353338,3060754.5,150.0,False,False,True,False,False,False,True,True,False,"0,59 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50088207358007,2024-11-27,Inconnu,2025-01-28,Inconnu,2025-01-29T06:26:15.186000+00:00,6798f07dcd2e84d9cb4a50c2,66d8dffc-a8c2-4b88-9077-8086bf352fa5,solveo-energies,2025-01-28T14:58:06.036000+00:00,1.512599,43.539773,31670.0,Lab\'e8ge,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387954,1080339.0,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555.0,"[1.403325, 43.591239]",6,DKMONE4387954,3060754.5,11.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,24/7,Non accessible,Sans restriction,False,Direct,50040305517165,2024-12-17,Inconnu,2025-02-03,Inconnu,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387964,1080339.0,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555.0,"[1.403325, 43.591239]",6,DKMONE4387964,3060754.5,11.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,24/7,Non accessible,Sans restriction,False,Direct,50040305517165,2024-12-17,Inconnu,2025-02-03,Inconnu,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387971,1080339.0,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555.0,"[1.403325, 43.591239]",6,DKMONE4387971,3060754.5,11.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50040305517165,2024-12-17,Inconnu,2025-02-03,Inconnu,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387972,1080339.0,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555.0,"[1.403325, 43.591239]",6,DKMONE4387972,3060754.5,11.0,False,True,False,False,False,False,True,False,False,"0,38 \'80/kWh",Acc\'e8s libre,False,24/7,Non accessible,Sans restriction,False,Direct,50040305517165,2024-12-17,Inconnu,2025-02-03,Inconnu,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387975,1080339.0,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555.0,"[1.403325, 43.591239]",6,DKMONE4387975,3060754.5,150.0,False,False,True,False,False,False,True,True,False,"0,59 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50040305517165,2024-12-17,Inconnu,2025-02-03,Inconnu,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4387976,1080339.0,Hippodrome,Voirie,1 Chemin des courses 31100 Toulouse,31555.0,"[1.403325, 43.591239]",6,DKMONE4387976,3060754.5,150.0,False,False,True,False,False,False,True,True,False,"0,59 \'80/kWh",Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,Sans restriction,False,Direct,50040305517165,2024-12-17,Inconnu,2025-02-03,Inconnu,2025-02-04T06:26:59.345000+00:00,6798e6d5baf5114116c6d0db,8e20fd05-cd06-4281-9783-2ce824d5c61e,solveo-energies,2025-02-03T10:18:52.867000+00:00,1.403325,43.591239,31670.0,Toulouse,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4388412,1080339.0,BR-1467-SAINTE ANASTASIE,Voirie,208 Chemin du Rieu 30190 Sainte-Anastasie ,30228.0,"[4.330761, 43.946676]",4,DKMONE4388412,3060754.5,22.0,False,True,False,False,False,False,True,True,False,0.38,Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,non,False,Direct, BDC001BC24055,2024-12-04,Inconnu,2024-03-17,Inconnu,2025-03-18T04:40:23.225000+00:00,67d7f78956e483d15f5de62a,58b622a4-f7e0-43bc-80cd-c8d45c3f23dd,solveo-energies,2025-03-17T10:20:58.120000+00:00,4.330761,43.946676,30190.0,Sainte-Anastasie,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4388415,1080339.0,BR-1467-SAINTE ANASTASIE,Voirie,208 Chemin du Rieu 30190 Sainte-Anastasie ,30228.0,"[4.330761, 43.946676]",4,DKMONE4388415,3060754.5,22.0,False,True,False,False,False,False,True,True,False,0.38,Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,non,False,Direct, BDC001BC24055,2024-12-04,Inconnu,2024-03-17,Inconnu,2025-03-18T04:40:23.225000+00:00,67d7f78956e483d15f5de62a,58b622a4-f7e0-43bc-80cd-c8d45c3f23dd,solveo-energies,2025-03-17T10:20:58.120000+00:00,4.330761,43.946676,30190.0,Sainte-Anastasie,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4388424,1080339.0,BR-1467-SAINTE ANASTASIE,Voirie,208 Chemin du Rieu 30190 Sainte-Anastasie ,30228.0,"[4.330761, 43.946676]",4,DKMONE4388424,3060754.5,22.0,False,True,False,False,False,False,True,True,False,0.38,Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,non,False,Direct, BDC001BC24055,2024-12-04,Inconnu,2024-03-17,Inconnu,2025-03-18T04:40:23.225000+00:00,67d7f78956e483d15f5de62a,58b622a4-f7e0-43bc-80cd-c8d45c3f23dd,solveo-energies,2025-03-17T10:20:58.120000+00:00,4.330761,43.946676,30190.0,Sainte-Anastasie,True,True,False\
SOLVEO ENERGIES,508886132.0,bornes@solveo-energies.com,SOLVEO ENERGIES,bornes@solveo-energies.com,05 32 98 01 58,SOLVEO ENERGIES,DKMONE4388442,1080339.0,BR-1467-SAINTE ANASTASIE,Voirie,208 Chemin du Rieu 30190 Sainte-Anastasie ,30228.0,"[4.330761, 43.946676]",4,DKMONE4388442,3060754.5,22.0,False,True,False,False,False,False,True,True,False,0.38,Acc\'e8s libre,False,24/7,Accessible mais non r\'e9serv\'e9 PMR,non,False,Direct, BDC001BC24055,2024-12-04,Inconnu,2024-03-17,Inconnu,2025-03-18T04:40:23.225000+00:00,67d7f78956e483d15f5de62a,58b622a4-f7e0-43bc-80cd-c8d45c3f23dd,solveo-energies,2025-03-17T10:20:58.120000+00:00,4.330761,43.946676,30190.0,Sainte-Anastasie,True,True,False\
CTA LAVAGE,508886132.0,Inconnu,Inconnu,nabil.lotfy@charge-in.fr,Inconnu,CTA LAVAGE,DKMONE4493471,1080339.0,CTA LAVAGE,Parking priv\'e9 \'e0 usage public,"Rue Pablo Picasso 16, 91100, Corbeil-Essonnes",91174.0,"[2.4600223, 48.6147077]",1,DKMONE449347,3060754.5,22.0,False,True,False,False,False,False,True,False,True,Inconnu,Acc\'e8s libre,True,24/7,Accessible mais non r\'e9serv\'e9 PMR,Hauteur maximal 3 m\'e8tres.,False,Direct,Inconnu,2023-11-10,Inconnu,2023-11-10,False,2025-05-22T12:14:37.478000+00:00,647f1e5c5021d9b17af386e2,cbd69e1a-c651-465b-9da2-b7ab64195b74,charge-in,2025-02-04T10:32:27.663000+00:00,2.4600223,48.6147077,91100.0,Corbeil-Essonnes,True,True,False\
DRIVECO,508886132.0,support@driveco.com,DRIVECO,support@driveco.com,Inconnu,DRIVECO,ESDRVPJMQR,1080339.0,Alcobendas - Club El Estudiante,Parking public,"s/n Calle del Camino Alto, 28109 Alcobendas",31555.0,"[-3.594370, 40.520866]",4,ESDRVEBCLQ1,3060754.5,100.0,False,False,True,False,False,False,True,False,True,Inconnu,Acc\'e8s libre,True,24/7,Accessibilit\'e9 inconnue,inconnu,False,Direct,0,2025-08-25,"Telecharger l'application DRIVECO, votre copilote en electrique, sur www.driveco.com",2025-12-16,Inconnu,2026-01-09T09:32:25.707000+00:00,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25.364000+00:00,-3.59437,40.520866,31670.0,Inconnu,False,False,False\
DRIVECO,508886132.0,support@driveco.com,DRIVECO,support@driveco.com,Inconnu,DRIVECO,ESDRVPJMQR,1080339.0,Alcobendas - Club El Estudiante,Parking public,"s/n Calle del Camino Alto, 28109 Alcobendas",31555.0,"[-3.594370, 40.520866]",4,ESDRVEBCLQ2,3060754.5,100.0,False,False,True,False,False,False,True,False,True,Inconnu,Acc\'e8s libre,True,24/7,Accessibilit\'e9 inconnue,inconnu,False,Direct,0,2025-08-25,"Telecharger l'application DRIVECO, votre copilote en electrique, sur www.driveco.com",2025-12-16,Inconnu,2026-01-09T09:32:25.707000+00:00,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25.364000+00:00,-3.59437,40.520866,31670.0,Inconnu,False,False,False\
DRIVECO,508886132.0,support@driveco.com,DRIVECO,support@driveco.com,Inconnu,DRIVECO,ESDRVPJMQR,1080339.0,Alcobendas - Club El Estudiante,Parking public,"s/n Calle del Camino Alto, 28109 Alcobendas",31555.0,"[-3.594370, 40.520866]",4,ESDRVEKVWX1,3060754.5,100.0,False,False,True,False,False,False,True,False,True,Inconnu,Acc\'e8s libre,True,24/7,Accessibilit\'e9 inconnue,inconnu,False,Direct,0,2025-08-25,"Telecharger l'application DRIVECO, votre copilote en electrique, sur www.driveco.com",2025-12-16,Inconnu,2026-01-09T09:32:25.707000+00:00,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25.364000+00:00,-3.59437,40.520866,31670.0,Inconnu,False,False,False\
DRIVECO,508886132.0,support@driveco.com,DRIVECO,support@driveco.com,Inconnu,DRIVECO,ESDRVPJMQR,1080339.0,Alcobendas - Club El Estudiante,Parking public,"s/n Calle del Camino Alto, 28109 Alcobendas",31555.0,"[-3.594370, 40.520866]",4,ESDRVEKVWX2,3060754.5,100.0,False,False,True,False,False,False,True,False,True,Inconnu,Acc\'e8s libre,True,24/7,Accessibilit\'e9 inconnue,inconnu,False,Direct,0,2025-08-25,"Telecharger l'application DRIVECO, votre copilote en electrique, sur www.driveco.com",2025-12-16,Inconnu,2026-01-09T09:32:25.707000+00:00,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25.364000+00:00,-3.59437,40.520866,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER1,2231424.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER10,2231451.0,22.0,False,True,False,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER11,2231454.0,22.0,False,True,False,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER12,2231457.0,22.0,False,True,False,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER2,2231427.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER3,2231430.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER4,2231433.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER5,2231436.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER6,2231439.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
Grupo Easycharger,508886132.0,Inconnu,Zunder | ES*ZUN,roaming@zunder.com,Inconnu,Zunder,ESZUNP8034549273231109681,863358.0,Zunder/74654,Station d\'e9di\'e9e \'e0 la recharge rapide," D924, \'c9couch\'e9-les-Vall\'e9es 61200 France",31555.0," [-0.056772 , 48.722935] ",12,ESZUNE1111ER7,2231442.0,300.0,False,False,True,False,False,False,False,False,True,Inconnu,Acc\'e8s libre,False,24/7,Accessibilit\'e9 inconnue,Restriction de gabarit non pr\'e9cis\'e9e,False,Inconnu,Inconnu,Inconnu,Inconnu,2025-10-27,False,2026-01-01T03:01:19+00:00,63dccb1307e9b2f213a5130c,61387a4e-22f7-4662-b241-d5cac4dd91fd,gireve-2,2023-03-24T14:32:54.036000+00:00,-0.056772,48.722935,31670.0,Inconnu,False,False,False\
